"","model","sample","variable","importance"
"96","NN5_MAE",3,"ind_age",0.0134749870140302
"97","LM_MSE",1,"ind_agr",0.00183625785574041
"98","LM_MAE",1,"ind_agr",0.00233214690753096
"99","ELN_MSE",1,"ind_agr",0.000342507535547296
"100","ELN_MAE",1,"ind_agr",0.000538084465740718
"101","RF_MSE",1,"ind_agr",0.00519478046268123
"102","RF_MAE",1,"ind_agr",0.0090332021350506
"103","NN1_MSE",1,"ind_agr",0.0149495501591793
"104","NN1_MAE",1,"ind_agr",0.0150575856676426
"105","NN2_MSE",1,"ind_agr",0.0150441083312545
"106","NN2_MAE",1,"ind_agr",0.0150882895750495
"107","NN3_MSE",1,"ind_agr",0.0149527598582356
"108","NN3_MAE",1,"ind_agr",0.0150376434687017
"109","NN4_MSE",1,"ind_agr",0.0149951601728402
"110","NN4_MAE",1,"ind_agr",0.0151022561337732
"111","NN5_MSE",1,"ind_agr",0.0150330845417566
"112","NN5_MAE",1,"ind_agr",0.0150834317290784
"113","LM_MSE",2,"ind_agr",0.00367728039032692
"114","LM_MAE",2,"ind_agr",0.00525437794670741
"115","ELN_MSE",2,"ind_agr",0.0147058823529412
"116","ELN_MAE",2,"ind_agr",0.00238169340302637
"117","RF_MSE",2,"ind_agr",0.0158385581700023
"118","RF_MAE",2,"ind_agr",0.016875506714039
"119","NN1_MSE",2,"ind_agr",0.0152514138778138
"120","NN1_MAE",2,"ind_agr",0.0150667312224237
"121","NN2_MSE",2,"ind_agr",0.0151447929003026
"122","NN2_MAE",2,"ind_agr",0.015247449862839
"123","NN3_MSE",2,"ind_agr",0.0147914234140874
"124","NN3_MAE",2,"ind_agr",0.0150618881404303
"125","NN4_MSE",2,"ind_agr",0.0151018393427309
"126","NN4_MAE",2,"ind_agr",0.015386513170129
"127","NN5_MSE",2,"ind_agr",0.0153887016419609
"128","NN5_MAE",2,"ind_agr",0.0151232391649681
"129","LM_MSE",3,"ind_agr",0.00326656750605732
"130","LM_MAE",3,"ind_agr",0.00496190044552893
"131","ELN_MSE",3,"ind_agr",2.59189748363883e-99
"132","ELN_MAE",3,"ind_agr",0.000839150657455389
"133","RF_MSE",3,"ind_agr",0.0167229372326345
"134","RF_MAE",3,"ind_agr",0.0157603478442203
"135","NN1_MSE",3,"ind_agr",0.0142554126981895
"136","NN1_MAE",3,"ind_agr",0.0127334999516207
"137","NN2_MSE",3,"ind_agr",0.0135110703477311
"138","NN2_MAE",3,"ind_agr",0.0145157690510611
"139","NN3_MSE",3,"ind_agr",0.0145879887772116
"140","NN3_MAE",3,"ind_agr",0.0138446471248352
"141","NN4_MSE",3,"ind_agr",0.0138515127297894
"142","NN4_MAE",3,"ind_agr",0.0140225693680312
"143","NN5_MSE",3,"ind_agr",0.0141579078549399
"144","NN5_MAE",3,"ind_agr",0.0136620831553491
"145","LM_MSE",1,"ind_baspread",0.00197273712213613
"146","LM_MAE",1,"ind_baspread",0.00242579686735241
"147","ELN_MSE",1,"ind_baspread",0.000342507535547296
"148","ELN_MAE",1,"ind_baspread",0.000499806746377989
"149","RF_MSE",1,"ind_baspread",0.00767413186520274
"150","RF_MAE",1,"ind_baspread",0.00629694338916865
"151","NN1_MSE",1,"ind_baspread",0.0149323035442118
"152","NN1_MAE",1,"ind_baspread",0.0150855399353294
"153","NN2_MSE",1,"ind_baspread",0.0150460783698934
"154","NN2_MAE",1,"ind_baspread",0.0151632951201603
"155","NN3_MSE",1,"ind_baspread",0.0149479229314205
"156","NN3_MAE",1,"ind_baspread",0.0150675961269496
"157","NN4_MSE",1,"ind_baspread",0.015003595824614
"158","NN4_MAE",1,"ind_baspread",0.0151372842534854
"159","NN5_MSE",1,"ind_baspread",0.0150682180128648
"160","NN5_MAE",1,"ind_baspread",0.0150808097928655
"161","LM_MSE",2,"ind_baspread",0.0038387482388095
"162","LM_MAE",2,"ind_baspread",0.00538243224212895
"163","ELN_MSE",2,"ind_baspread",0.0147058823529412
"164","ELN_MAE",2,"ind_baspread",0.00243567293570026
"165","RF_MSE",2,"ind_baspread",0.0163225033251102
"166","RF_MAE",2,"ind_baspread",0.0168268753931423
"167","NN1_MSE",2,"ind_baspread",0.0151798695335849
"168","NN1_MAE",2,"ind_baspread",0.0150940463483856
"169","NN2_MSE",2,"ind_baspread",0.0151151228915797
"170","NN2_MAE",2,"ind_baspread",0.0152510564628141
"171","NN3_MSE",2,"ind_baspread",0.0148505813412672
"172","NN3_MAE",2,"ind_baspread",0.0151568199533929
"173","NN4_MSE",2,"ind_baspread",0.0150231649664252
"174","NN4_MAE",2,"ind_baspread",0.0154346458741174
"175","NN5_MSE",2,"ind_baspread",0.0153651223333142
"176","NN5_MAE",2,"ind_baspread",0.0151425352134553
"177","LM_MSE",3,"ind_baspread",0.0033103258581959
"178","LM_MAE",3,"ind_baspread",0.00499750933821301
"179","ELN_MSE",3,"ind_baspread",2.59189748363883e-99
"180","ELN_MAE",3,"ind_baspread",0.000904405285775322
"181","RF_MSE",3,"ind_baspread",0.0139528755630022
"182","RF_MAE",3,"ind_baspread",0.0134485776276859
"183","NN1_MSE",3,"ind_baspread",0.0142488933462645
"184","NN1_MAE",3,"ind_baspread",0.0127839218950454
"185","NN2_MSE",3,"ind_baspread",0.0134042447188511
"186","NN2_MAE",3,"ind_baspread",0.0145213974899465
"187","NN3_MSE",3,"ind_baspread",0.0145668720983494
"188","NN3_MAE",3,"ind_baspread",0.0139385043233011
"189","NN4_MSE",3,"ind_baspread",0.0137333314816581
"190","NN4_MAE",3,"ind_baspread",0.0143892857069651
"191","NN5_MSE",3,"ind_baspread",0.014315485531616
"192","NN5_MAE",3,"ind_baspread",0.0137745463417782
"193","LM_MSE",1,"ind_beta1",0.00151003799227726
"194","LM_MAE",1,"ind_beta1",0.00237590031739384
"195","ELN_MSE",1,"ind_beta1",0.000342507535547296
"196","ELN_MAE",1,"ind_beta1",0.000499806746377989
"197","RF_MSE",1,"ind_beta1",0.0144302128906531
"198","RF_MAE",1,"ind_beta1",0.00778092359509352
"199","NN1_MSE",1,"ind_beta1",0.0149101215907124
"200","NN1_MAE",1,"ind_beta1",0.0150028953240177
"201","NN2_MSE",1,"ind_beta1",0.0150126447056437
"202","NN2_MAE",1,"ind_beta1",0.0150049360126741
"203","NN3_MSE",1,"ind_beta1",0.0149227396692866
"204","NN3_MAE",1,"ind_beta1",0.014921134806352
"205","NN4_MSE",1,"ind_beta1",0.0149805104670162
"206","NN4_MAE",1,"ind_beta1",0.0150240419019287
"207","NN5_MSE",1,"ind_beta1",0.0150244543216906
"208","NN5_MAE",1,"ind_beta1",0.0150693502409307
"209","LM_MSE",2,"ind_beta1",0.00083859383221688
"210","LM_MAE",2,"ind_beta1",0.00481584218004116
"211","ELN_MSE",2,"ind_beta1",0.0147058823529412
"212","ELN_MAE",2,"ind_beta1",0.00243567293570026
"213","RF_MSE",2,"ind_beta1",0.0143147335897013
"214","RF_MAE",2,"ind_beta1",0.0142293930280964
"215","NN1_MSE",2,"ind_beta1",0.0153639261558755
"216","NN1_MAE",2,"ind_beta1",0.0150721423585138
"217","NN2_MSE",2,"ind_beta1",0.0151804046898156
"218","NN2_MAE",2,"ind_beta1",0.0152211078495314
"219","NN3_MSE",2,"ind_beta1",0.0148792167962917
"220","NN3_MAE",2,"ind_beta1",0.0150488850781803
"221","NN4_MSE",2,"ind_beta1",0.0152885145993867
"222","NN4_MAE",2,"ind_beta1",0.015125984404299
"223","NN5_MSE",2,"ind_beta1",0.0153965924045658
"224","NN5_MAE",2,"ind_beta1",0.0150592341167554
"225","LM_MSE",3,"ind_beta1",0.00297898937465548
"226","LM_MAE",3,"ind_beta1",0.00511823898426229
"227","ELN_MSE",3,"ind_beta1",2.59189748363883e-99
"228","ELN_MAE",3,"ind_beta1",0.000904405285775322
"229","RF_MSE",3,"ind_beta1",0.0155505729370891
"230","RF_MAE",3,"ind_beta1",0.0164501308965436
"231","NN1_MSE",3,"ind_beta1",0.0141115444636623
"232","NN1_MAE",3,"ind_beta1",0.0122717538206911
"233","NN2_MSE",3,"ind_beta1",0.0132314155553491
"234","NN2_MAE",3,"ind_beta1",0.0142297441245595
"235","NN3_MSE",3,"ind_beta1",0.0144541409651635
"236","NN3_MAE",3,"ind_beta1",0.0134859148475237
"237","NN4_MSE",3,"ind_beta1",0.0137494868997516
"238","NN4_MAE",3,"ind_beta1",0.0135999449539977
"239","NN5_MSE",3,"ind_beta1",0.0138806647645129
"240","NN5_MAE",3,"ind_beta1",0.0126954907963796
"241","LM_MSE",1,"ind_betasq",0.00178884587226166
"242","LM_MAE",1,"ind_betasq",0.0025787024780043
"243","ELN_MSE",1,"ind_betasq",0.000342507535547296
"244","ELN_MAE",1,"ind_betasq",0.000178002831007979
"245","RF_MSE",1,"ind_betasq",0.00673818877876418
"246","RF_MAE",1,"ind_betasq",0.00867650240476042
"247","NN1_MSE",1,"ind_betasq",0.0149316089439036
"248","NN1_MAE",1,"ind_betasq",0.0150235474215113
"249","NN2_MSE",1,"ind_betasq",0.0149785795248242
"250","NN2_MAE",1,"ind_betasq",0.0150580855357464
"251","NN3_MSE",1,"ind_betasq",0.0149134122980637
"252","NN3_MAE",1,"ind_betasq",0.0149784767048448
"253","NN4_MSE",1,"ind_betasq",0.0149352874826218
"254","NN4_MAE",1,"ind_betasq",0.0150642175531816
"255","NN5_MSE",1,"ind_betasq",0.0150033398826732
"256","NN5_MAE",1,"ind_betasq",0.0150530753840375
"257","LM_MSE",2,"ind_betasq",0.00419434347002358
"258","LM_MAE",2,"ind_betasq",0.0058982244346672
"259","ELN_MSE",2,"ind_betasq",0.0147058823529412
"260","ELN_MAE",2,"ind_betasq",0.00611738047305452
"261","RF_MSE",2,"ind_betasq",0.0153973887927127
"262","RF_MAE",2,"ind_betasq",0.0137089741481988
"263","NN1_MSE",2,"ind_betasq",0.0152487315007157
"264","NN1_MAE",2,"ind_betasq",0.0150580767232447
"265","NN2_MSE",2,"ind_betasq",0.0151230144145691
"266","NN2_MAE",2,"ind_betasq",0.01523328087527
"267","NN3_MSE",2,"ind_betasq",0.0148432289863978
"268","NN3_MAE",2,"ind_betasq",0.0150128595371607
"269","NN4_MSE",2,"ind_betasq",0.0151752075258602
"270","NN4_MAE",2,"ind_betasq",0.0153060877593296
"271","NN5_MSE",2,"ind_betasq",0.0153782400532751
"272","NN5_MAE",2,"ind_betasq",0.0150825575165657
"273","LM_MSE",3,"ind_betasq",0.00318974157889869
"274","LM_MAE",3,"ind_betasq",0.00518655657718609
"275","ELN_MSE",3,"ind_betasq",2.59189748363883e-99
"276","ELN_MAE",3,"ind_betasq",0.000831927387489429
"277","RF_MSE",3,"ind_betasq",0.0137686996545087
"278","RF_MAE",3,"ind_betasq",0.0141135320789445
"279","NN1_MSE",3,"ind_betasq",0.0141714638303137
"280","NN1_MAE",3,"ind_betasq",0.0125302541474464
"281","NN2_MSE",3,"ind_betasq",0.0131509369674628
"282","NN2_MAE",3,"ind_betasq",0.0143838937187749
"283","NN3_MSE",3,"ind_betasq",0.0145284083500707
"284","NN3_MAE",3,"ind_betasq",0.013594220767534
"285","NN4_MSE",3,"ind_betasq",0.013701035437923
"286","NN4_MAE",3,"ind_betasq",0.0135559087959164
"287","NN5_MSE",3,"ind_betasq",0.0140212070094936
"288","NN5_MAE",3,"ind_betasq",0.0130387994390803
"289","LM_MSE",1,"ind_bm",0.00203391491493749
"290","LM_MAE",1,"ind_bm",0.00239463612991174
"291","ELN_MSE",1,"ind_bm",0.000342507535547296
"292","ELN_MAE",1,"ind_bm",0.000373411241368673
"293","RF_MSE",1,"ind_bm",0.00509958760536817
"294","RF_MAE",1,"ind_bm",0.00563529979223933
"295","NN1_MSE",1,"ind_bm",0.0148288044305534
"296","NN1_MAE",1,"ind_bm",0.0150573936353033
"297","NN2_MSE",1,"ind_bm",0.0149327313039461
"298","NN2_MAE",1,"ind_bm",0.0151692619008152
"299","NN3_MSE",1,"ind_bm",0.0148197930771463
"300","NN3_MAE",1,"ind_bm",0.0151364702007703
"301","NN4_MSE",1,"ind_bm",0.0148766420055972
"302","NN4_MAE",1,"ind_bm",0.0150959011601074
"303","NN5_MSE",1,"ind_bm",0.0150021656770057
"304","NN5_MAE",1,"ind_bm",0.0150253042357138
"305","LM_MSE",2,"ind_bm",0.00413433601034489
"306","LM_MAE",2,"ind_bm",0.005333227322836
"307","ELN_MSE",2,"ind_bm",0.0147058823529412
"308","ELN_MAE",2,"ind_bm",0.00154484407937238
"309","RF_MSE",2,"ind_bm",0.0166523216141046
"310","RF_MAE",2,"ind_bm",0.0183473732383774
"311","NN1_MSE",2,"ind_bm",0.0150392698390963
"312","NN1_MAE",2,"ind_bm",0.0150817622708721
"313","NN2_MSE",2,"ind_bm",0.0151006787355775
"314","NN2_MAE",2,"ind_bm",0.0152519579198083
"315","NN3_MSE",2,"ind_bm",0.0148615286922581
"316","NN3_MAE",2,"ind_bm",0.0151702990431717
"317","NN4_MSE",2,"ind_bm",0.0149730742595937
"318","NN4_MAE",2,"ind_bm",0.0153930167100064
"319","NN5_MSE",2,"ind_bm",0.0153348242963562
"320","NN5_MAE",2,"ind_bm",0.0152052906635604
"321","LM_MSE",3,"ind_bm",0.00335899131900208
"322","LM_MAE",3,"ind_bm",0.00499900986641365
"323","ELN_MSE",3,"ind_bm",2.59189748363883e-99
"324","ELN_MAE",3,"ind_bm",0.00156934180654079
"325","RF_MSE",3,"ind_bm",0.0145859359216637
"326","RF_MAE",3,"ind_bm",0.0180888482424227
"327","NN1_MSE",3,"ind_bm",0.0142088603666694
"328","NN1_MAE",3,"ind_bm",0.0128710229005837
"329","NN2_MSE",3,"ind_bm",0.0136301820180913
"330","NN2_MAE",3,"ind_bm",0.0146155571941951
"331","NN3_MSE",3,"ind_bm",0.0145616994520888
"332","NN3_MAE",3,"ind_bm",0.0141331161200862
"333","NN4_MSE",3,"ind_bm",0.013965596394068
"334","NN4_MAE",3,"ind_bm",0.0142134995970672
"335","NN5_MSE",3,"ind_bm",0.0145824281305257
"336","NN5_MAE",3,"ind_bm",0.0136997171454667
"337","LM_MSE",1,"ind_bm_ia",0.00196250726317326
"338","LM_MAE",1,"ind_bm_ia",0.00238032879039682
"339","ELN_MSE",1,"ind_bm_ia",0.000342507535547296
"340","ELN_MAE",1,"ind_bm_ia",0.000499806746377989
"341","RF_MSE",1,"ind_bm_ia",0.00285383723987447
"342","RF_MAE",1,"ind_bm_ia",0.0062388983452165
"343","NN1_MSE",1,"ind_bm_ia",0.014825745889683
"344","NN1_MAE",1,"ind_bm_ia",0.0150523894572557
"345","NN2_MSE",1,"ind_bm_ia",0.0149256583239026
"346","NN2_MAE",1,"ind_bm_ia",0.015168397531205
"347","NN3_MSE",1,"ind_bm_ia",0.0148085538863523
"348","NN3_MAE",1,"ind_bm_ia",0.0150846922591038
"349","NN4_MSE",1,"ind_bm_ia",0.0148699242200717
"350","NN4_MAE",1,"ind_bm_ia",0.0150936409185427
"351","NN5_MSE",1,"ind_bm_ia",0.0149868635124576
"352","NN5_MAE",1,"ind_bm_ia",0.0150256742892771
"353","LM_MSE",2,"ind_bm_ia",0.00392130012652909
"354","LM_MAE",2,"ind_bm_ia",0.00535321651768151
"355","ELN_MSE",2,"ind_bm_ia",0.0147058823529412
