"","model","sample","variable","importance"
"100","NN4_MSE",1,"macro_ntis",0.166602614850538
"101","NN4_MSE",1,"macro_tbl",0.166603669186415
"102","NN4_MSE",1,"macro_tms",0.166597486591307
"103","NN4_MSE",1,"macro_dfy",0.166597322886727
"104","NN4_MSE",1,"macro_svar",0.166603402102676
"105","NN4_MAE",1,"macro_dp",0
"106","NN4_MAE",1,"macro_ep",0.158597840232611
"107","NN4_MAE",1,"macro_bm",0.140212250863824
"108","NN4_MAE",1,"macro_ntis",0.140238103114691
"109","NN4_MAE",1,"macro_tbl",0.140238048752143
"110","NN4_MAE",1,"macro_tms",0.140237362971288
"111","NN4_MAE",1,"macro_dfy",0.140238344734628
"112","NN4_MAE",1,"macro_svar",0.140238049330815
"113","NN5_MSE",1,"macro_dp",0.330997745464325
"114","NN5_MSE",1,"macro_ep",0
"115","NN5_MSE",1,"macro_bm",0.0857162151325615
"116","NN5_MSE",1,"macro_ntis",0.116571513360508
"117","NN5_MSE",1,"macro_tbl",0.119153581366112
"118","NN5_MSE",1,"macro_tms",0.10935145074531
"119","NN5_MSE",1,"macro_dfy",0.118974688181038
"120","NN5_MSE",1,"macro_svar",0.119234805750146
"121","NN5_MAE",1,"macro_dp",0
"122","NN5_MAE",1,"macro_ep",0.14929512210248
"123","NN5_MAE",1,"macro_bm",0.143608980027337
"124","NN5_MAE",1,"macro_ntis",0.137123810687921
"125","NN5_MAE",1,"macro_tbl",0.143695888588118
"126","NN5_MAE",1,"macro_tms",0.142197284779986
"127","NN5_MAE",1,"macro_dfy",0.13973315391848
"128","NN5_MAE",1,"macro_svar",0.144345759895678
"129","LM_MSE",2,"macro_dp",0.836606919806257
"130","LM_MSE",2,"macro_ep",0.0376072811048051
"131","LM_MSE",2,"macro_bm",0.0810513891475133
"132","LM_MSE",2,"macro_ntis",0.00180696594983751
"133","LM_MSE",2,"macro_tbl",0.00369160263958711
"134","LM_MSE",2,"macro_tms",0.0273695898759404
"135","LM_MSE",2,"macro_dfy",0.0118662514760592
"136","LM_MSE",2,"macro_svar",0
"137","LM_MAE",2,"macro_dp",0.746090523799767
"138","LM_MAE",2,"macro_ep",0.0939028843181427
"139","LM_MAE",2,"macro_bm",0.116366024501071
"140","LM_MAE",2,"macro_ntis",0.0019837320178304
"141","LM_MAE",2,"macro_tbl",0.00235101230192907
"142","LM_MAE",2,"macro_tms",0.0318241521515339
"143","LM_MAE",2,"macro_dfy",0.00748167090972599
"144","LM_MAE",2,"macro_svar",0
"145","ELN_MSE",2,"macro_dp",0.0394828841047076
"146","ELN_MSE",2,"macro_ep",0.0975584955359166
"147","ELN_MSE",2,"macro_bm",0.323411003796799
"148","ELN_MSE",2,"macro_ntis",0.0244059068518607
"149","ELN_MSE",2,"macro_tbl",0.0248500631904079
"150","ELN_MSE",2,"macro_tms",0.0247159823426937
"151","ELN_MSE",2,"macro_dfy",0.465575664177615
"152","ELN_MSE",2,"macro_svar",0
"153","ELN_MAE",2,"macro_dp",0.106376958417275
"154","ELN_MAE",2,"macro_ep",0.0236587569788614
"155","ELN_MAE",2,"macro_bm",0.691045261755749
"156","ELN_MAE",2,"macro_ntis",0
"157","ELN_MAE",2,"macro_tbl",0.0246100230571473
"158","ELN_MAE",2,"macro_tms",0.0236587569788614
"159","ELN_MAE",2,"macro_dfy",0.127701688146789
"160","ELN_MAE",2,"macro_svar",0.00294855466531742
"161","RF_MSE",2,"macro_dp",0.142111910904931
"162","RF_MSE",2,"macro_ep",0.186578361275277
"163","RF_MSE",2,"macro_bm",0.312154052424256
"164","RF_MSE",2,"macro_ntis",0
"165","RF_MSE",2,"macro_tbl",0.1158820329865
"166","RF_MSE",2,"macro_tms",0.0940846631386561
"167","RF_MSE",2,"macro_dfy",0.0831036986325276
"168","RF_MSE",2,"macro_svar",0.0660852806378529
"169","RF_MAE",2,"macro_dp",0.197267041510834
"170","RF_MAE",2,"macro_ep",0.226172714704983
"171","RF_MAE",2,"macro_bm",0.214658513277751
"172","RF_MAE",2,"macro_ntis",0
"173","RF_MAE",2,"macro_tbl",0.0903848566808733
"174","RF_MAE",2,"macro_tms",0.167194040722278
"175","RF_MAE",2,"macro_dfy",0.0548592148829483
