"","model","sample","variable","importance"
"95","NN5_MSE",3,"ind_age",3.95710501926227e-05
"96","NN5_MAE",3,"ind_age",0.0166322246663064
"97","LM_MSE",1,"ind_agr",0.0146571288476889
"98","LM_MAE",1,"ind_agr",0.0152652929798527
"99","ELN_MSE",1,"ind_agr",0.00197956004073972
"100","ELN_MAE",1,"ind_agr",0.000551818843339825
"101","RF_MSE",1,"ind_agr",0.0062804637330324
"102","RF_MAE",1,"ind_agr",0.00435762116891199
"103","NN1_MSE",1,"ind_agr",0.0166697779456943
"104","NN1_MAE",1,"ind_agr",0.016640151300487
"105","NN2_MSE",1,"ind_agr",0.00426064171902612
"106","NN2_MAE",1,"ind_agr",0.0166890574850601
"107","NN3_MSE",1,"ind_agr",0.0166650409549235
"108","NN3_MAE",1,"ind_agr",3.40530328153631e-05
"109","NN4_MSE",1,"ind_agr",0.0166651442690275
"110","NN4_MAE",1,"ind_agr",0.0166646777572921
"111","NN5_MSE",1,"ind_agr",0.0152882149107766
"112","NN5_MAE",1,"ind_agr",0.0166657263895544
"113","LM_MSE",2,"ind_agr",0.0163554267966003
"114","LM_MAE",2,"ind_agr",0.0157342395987073
"115","ELN_MSE",2,"ind_agr",0.00305191565205992
"116","ELN_MAE",2,"ind_agr",0.00204812146303869
"117","RF_MSE",2,"ind_agr",0.0110710133588353
"118","RF_MAE",2,"ind_agr",0.0108246431506168
"119","NN1_MSE",2,"ind_agr",0.000184518802003394
"120","NN1_MAE",2,"ind_agr",0.0166410350301824
"121","NN2_MSE",2,"ind_agr",0.00663673544866778
"122","NN2_MAE",2,"ind_agr",0.0166630160520457
"123","NN3_MSE",2,"ind_agr",8.52961461742941e-07
"124","NN3_MAE",2,"ind_agr",0.0166065480025686
"125","NN4_MSE",2,"ind_agr",0.00290919582567245
"126","NN4_MAE",2,"ind_agr",0.0166666559592673
"127","NN5_MSE",2,"ind_agr",0.0166628987683741
"128","NN5_MAE",2,"ind_agr",0.000137380507901003
"129","LM_MSE",3,"ind_agr",0.0150007027631316
"130","LM_MAE",3,"ind_agr",0.0139066175090968
"131","ELN_MSE",3,"ind_agr",4.38981220705678e-06
"132","ELN_MAE",3,"ind_agr",0.000969533859145767
"133","RF_MSE",3,"ind_agr",0.00918604720853852
"134","RF_MAE",3,"ind_agr",0.00518644126446959
"135","NN1_MSE",3,"ind_agr",0.00413761584584486
"136","NN1_MAE",3,"ind_agr",0.00032263590514287
"137","NN2_MSE",3,"ind_agr",0.0166734480147598
"138","NN2_MAE",3,"ind_agr",0.0166674030590478
"139","NN3_MSE",3,"ind_agr",1.38673029467457e-05
"140","NN3_MAE",3,"ind_agr",0.0166680224823294
"141","NN4_MSE",3,"ind_agr",0.0166652798639436
"142","NN4_MAE",3,"ind_agr",0.0166656674021148
"143","NN5_MSE",3,"ind_agr",7.33367204938803e-05
"144","NN5_MAE",3,"ind_agr",0.0166318147508537
"145","LM_MSE",1,"ind_baspread",0.0170918888169028
"146","LM_MAE",1,"ind_baspread",0.0179667638625727
"147","ELN_MSE",1,"ind_baspread",0.00197956004073972
"148","ELN_MAE",1,"ind_baspread",0.000504471995933111
"149","RF_MSE",1,"ind_baspread",0.0142047257751141
"150","RF_MAE",1,"ind_baspread",0.00286899913037137
"151","NN1_MSE",1,"ind_baspread",0.0166695805200395
"152","NN1_MAE",1,"ind_baspread",0.0166401352840475
"153","NN2_MSE",1,"ind_baspread",0.00426123718431612
"154","NN2_MAE",1,"ind_baspread",0.0166891046968601
"155","NN3_MSE",1,"ind_baspread",0.0166650713088836
"156","NN3_MAE",1,"ind_baspread",3.55452645060282e-05
"157","NN4_MSE",1,"ind_baspread",0.0166651420843641
"158","NN4_MAE",1,"ind_baspread",0.0166646776838252
"159","NN5_MSE",1,"ind_baspread",0.015280840617473
"160","NN5_MAE",1,"ind_baspread",0.0166652495891834
"161","LM_MSE",2,"ind_baspread",0.0175084458354182
"162","LM_MAE",2,"ind_baspread",0.0186450601246832
"163","ELN_MSE",2,"ind_baspread",0.00305191565205992
"164","ELN_MAE",2,"ind_baspread",0.00211095423800303
"165","RF_MSE",2,"ind_baspread",0.0203671096234545
"166","RF_MAE",2,"ind_baspread",0.00794370522086149
"167","NN1_MSE",2,"ind_baspread",0.000165530648118162
"168","NN1_MAE",2,"ind_baspread",0.0166411247110938
"169","NN2_MSE",2,"ind_baspread",0.00664410005518999
"170","NN2_MAE",2,"ind_baspread",0.016662964760586
"171","NN3_MSE",2,"ind_baspread",4.60391507942055e-07
"172","NN3_MAE",2,"ind_baspread",0.0166067448422449
"173","NN4_MSE",2,"ind_baspread",0.00290917770732727
"174","NN4_MAE",2,"ind_baspread",0.0166666559101885
"175","NN5_MSE",2,"ind_baspread",0.0166628721243095
"176","NN5_MAE",2,"ind_baspread",0.000149853914056676
"177","LM_MSE",3,"ind_baspread",0.0181102416282439
"178","LM_MAE",3,"ind_baspread",0.0181028836823487
"179","ELN_MSE",3,"ind_baspread",4.38981220705678e-06
"180","ELN_MAE",3,"ind_baspread",0.00104492743842746
"181","RF_MSE",3,"ind_baspread",0.00889188977766054
"182","RF_MAE",3,"ind_baspread",0.00259549854257852
"183","NN1_MSE",3,"ind_baspread",0.00416417220641928
"184","NN1_MAE",3,"ind_baspread",0.000340268652440363
"185","NN2_MSE",3,"ind_baspread",0.016673525080502
"186","NN2_MAE",3,"ind_baspread",0.0166674030378204
"187","NN3_MSE",3,"ind_baspread",1.39384419974071e-05
"188","NN3_MAE",3,"ind_baspread",0.016667952739155
"189","NN4_MSE",3,"ind_baspread",0.0166652900782289
"190","NN4_MAE",3,"ind_baspread",0.01666566764404
"191","NN5_MSE",3,"ind_baspread",7.32698851392575e-05
"192","NN5_MAE",3,"ind_baspread",0.016631824697922
"193","LM_MSE",1,"ind_beta1",0.0438395607930992
"194","LM_MAE",1,"ind_beta1",0.0528944155163906
"195","ELN_MSE",1,"ind_beta1",0.00194966122610547
"196","ELN_MAE",1,"ind_beta1",0.000504471995933111
"197","RF_MSE",1,"ind_beta1",0.00527089374785638
"198","RF_MAE",1,"ind_beta1",0.00566751088739592
"199","NN1_MSE",1,"ind_beta1",0.0166703043364016
"200","NN1_MAE",1,"ind_beta1",0.0166400465515329
"201","NN2_MSE",1,"ind_beta1",0.00425993502447217
"202","NN2_MAE",1,"ind_beta1",0.0166886422913651
"203","NN3_MSE",1,"ind_beta1",0.0166647974409357
"204","NN3_MAE",1,"ind_beta1",3.58721475857748e-05
"205","NN4_MSE",1,"ind_beta1",0.0166651995199026
"206","NN4_MAE",1,"ind_beta1",0.0166646753139326
"207","NN5_MSE",1,"ind_beta1",0.0152790230662608
"208","NN5_MAE",1,"ind_beta1",0.0166592417551429
"209","LM_MSE",2,"ind_beta1",0.0194686104465347
"210","LM_MAE",2,"ind_beta1",0.022127334580628
"211","ELN_MSE",2,"ind_beta1",0.00275440770320284
"212","ELN_MAE",2,"ind_beta1",0.00211095423800303
"213","RF_MSE",2,"ind_beta1",0.000116363050343882
"214","RF_MAE",2,"ind_beta1",0.00443517013262724
"215","NN1_MSE",2,"ind_beta1",0.000165213539829153
"216","NN1_MAE",2,"ind_beta1",0.0166406959236047
"217","NN2_MSE",2,"ind_beta1",0.00663885387386093
"218","NN2_MAE",2,"ind_beta1",0.0166630014095522
"219","NN3_MSE",2,"ind_beta1",1.64006018906593e-06
"220","NN3_MAE",2,"ind_beta1",0.0166062332356847
"221","NN4_MSE",2,"ind_beta1",0.00289956048184267
"222","NN4_MAE",2,"ind_beta1",0.0166666557651763
"223","NN5_MSE",2,"ind_beta1",0.0166629986112336
"224","NN5_MAE",2,"ind_beta1",0.000116193482676446
"225","LM_MSE",3,"ind_beta1",0.0481933727979224
"226","LM_MAE",3,"ind_beta1",0.043584779028967
"227","ELN_MSE",3,"ind_beta1",0.000503344785788673
"228","ELN_MAE",3,"ind_beta1",0.00104492743842746
"229","RF_MSE",3,"ind_beta1",0.00935666351009215
"230","RF_MAE",3,"ind_beta1",0.000875018903735446
"231","NN1_MSE",3,"ind_beta1",0.00409399641501103
"232","NN1_MAE",3,"ind_beta1",0.00032127941844842
"233","NN2_MSE",3,"ind_beta1",0.0166736798287629
"234","NN2_MAE",3,"ind_beta1",0.016667403068688
"235","NN3_MSE",3,"ind_beta1",1.39654908819195e-05
"236","NN3_MAE",3,"ind_beta1",0.01666803719399
"237","NN4_MSE",3,"ind_beta1",0.0166653224880968
"238","NN4_MAE",3,"ind_beta1",0.016665666898662
"239","NN5_MSE",3,"ind_beta1",5.92820907353837e-05
"240","NN5_MAE",3,"ind_beta1",0.0166318340068593
"241","LM_MSE",1,"ind_betasq",0.0128598153633611
"242","LM_MAE",1,"ind_betasq",0.00919970625482576
"243","ELN_MSE",1,"ind_betasq",0.00197956004073972
"244","ELN_MAE",1,"ind_betasq",0.000106423179818368
"245","RF_MSE",1,"ind_betasq",0.00613137210418216
"246","RF_MAE",1,"ind_betasq",0.000702502957489278
"247","NN1_MSE",1,"ind_betasq",0.0166712139988207
"248","NN1_MAE",1,"ind_betasq",0.0166401798165937
"249","NN2_MSE",1,"ind_betasq",0.00426165438469625
"250","NN2_MAE",1,"ind_betasq",0.0166895545716878
"251","NN3_MSE",1,"ind_betasq",0.0166647059550823
"252","NN3_MAE",1,"ind_betasq",3.2432870091691e-05
"253","NN4_MSE",1,"ind_betasq",0.0166650409716324
"254","NN4_MAE",1,"ind_betasq",0.0166646781042357
"255","NN5_MSE",1,"ind_betasq",0.015280353436968
"256","NN5_MAE",1,"ind_betasq",0.0166616244014019
"257","LM_MSE",2,"ind_betasq",0.00877677616245152
"258","LM_MAE",2,"ind_betasq",0.00593622339449429
"259","ELN_MSE",2,"ind_betasq",0.00305191565205992
"260","ELN_MAE",2,"ind_betasq",0.00639650266200778
"261","RF_MSE",2,"ind_betasq",0.00580785022432847
"262","RF_MAE",2,"ind_betasq",0
"263","NN1_MSE",2,"ind_betasq",0.000246587869515174
"264","NN1_MAE",2,"ind_betasq",0.0166412192628747
"265","NN2_MSE",2,"ind_betasq",0.00662567143443392
"266","NN2_MAE",2,"ind_betasq",0.0166630443031489
"267","NN3_MSE",2,"ind_betasq",2.50886115632403e-07
"268","NN3_MAE",2,"ind_betasq",0.0166063686511155
"269","NN4_MSE",2,"ind_betasq",0.00287298930160857
"270","NN4_MAE",2,"ind_betasq",0.0166666560907608
"271","NN5_MSE",2,"ind_betasq",0.0166631493702751
"272","NN5_MAE",2,"ind_betasq",0.000165582322525918
"273","LM_MSE",3,"ind_betasq",0
"274","LM_MAE",3,"ind_betasq",0
"275","ELN_MSE",3,"ind_betasq",4.38981220705678e-06
"276","ELN_MAE",3,"ind_betasq",0.000961188272160249
"277","RF_MSE",3,"ind_betasq",0.0153769214291354
"278","RF_MAE",3,"ind_betasq",0.00459621115236772
"279","NN1_MSE",3,"ind_betasq",0.00420861107512384
"280","NN1_MAE",3,"ind_betasq",0.000303108924429337
"281","NN2_MSE",3,"ind_betasq",0.0166731510675967
"282","NN2_MAE",3,"ind_betasq",0.0166674029966949
"283","NN3_MSE",3,"ind_betasq",1.38308499874799e-05
"284","NN3_MAE",3,"ind_betasq",0.0166680367258516
"285","NN4_MSE",3,"ind_betasq",0.016665275855564
"286","NN4_MAE",3,"ind_betasq",0.0166656676292725
"287","NN5_MSE",3,"ind_betasq",8.46287997545287e-05
"288","NN5_MAE",3,"ind_betasq",0.0166317982375921
"289","LM_MSE",1,"ind_bm",0.0179715767528952
"290","LM_MAE",1,"ind_bm",0.0162232271584086
"291","ELN_MSE",1,"ind_bm",0.00197956004073972
"292","ELN_MAE",1,"ind_bm",0.000348129643561994
"293","RF_MSE",1,"ind_bm",0.00554363780878621
"294","RF_MAE",1,"ind_bm",0.00480629704342236
"295","NN1_MSE",1,"ind_bm",0.0166695288157755
"296","NN1_MAE",1,"ind_bm",0.0166401459890795
"297","NN2_MSE",1,"ind_bm",0.00426081397962219
"298","NN2_MAE",1,"ind_bm",0.0166889370299506
"299","NN3_MSE",1,"ind_bm",0.0166651024669506
"300","NN3_MAE",1,"ind_bm",3.41714995698879e-05
"301","NN4_MSE",1,"ind_bm",0.0166651253466011
"302","NN4_MAE",1,"ind_bm",0.0166646750361003
"303","NN5_MSE",1,"ind_bm",0.0152896340816079
