"","Sample","model","train_MAE","train_MSE","train_RMSE","train_RSquare","validation_MAE","validation_MSE","validation_RMSE","validation_RSquare","test_MAE","test_MSE","test_RMSE","test_RSquare"
"13",1,"NN4_MSE",0.167031711687849,0.0641941815158424,0.253365707063609,0.30855458679528,0.150344444702753,0.0455640064907796,0.213457270878224,0.0552944355479522,0.130640629869075,0.0379259455303477,0.194745848557415,0.104303116820394
"14",1,"NN4_MAE",0.159911238630571,0.0642951365443958,0.253564856682459,0.307467184638498,0.147478869467302,0.0432875962847977,0.208056714106509,0.102492598181033,0.126175820177404,0.0376068299180472,0.193924804803427,0.111839668785402
"15",1,"NN5_MSE",0.167669374639702,0.0646770916197534,0.254316911784791,0.303353087711488,0.156123848743245,0.0461732816189578,0.214879691034211,0.0426619730363723,0.13397147827039,0.0389524233455984,0.197363682944959,0.0800607949239668
"16",1,"NN5_MAE",0.16142869762241,0.0654816309309512,0.25589378837899,0.294687270914162,0.142097252867871,0.0395154422122919,0.198784914448486,0.180702905323092,0.116271469219791,0.0335355858837641,0.183127239600678,0.207990220635268
"17",2,"LM_MSE",0.15405103770104,0.0565507325439811,0.23780397924337,0.369769554810467,0.1783035573762,0.0844919817940741,0.290675045014315,-0.749985489340867,0.126765990642361,0.0358554059179691,0.189355237366092,0.174126296482415
"18",2,"LM_MAE",0.15405103770104,0.0565507325439811,0.23780397924337,0.369769554810467,0.1783035573762,0.0844919817940741,0.290675045014315,-0.749985489340867,0.126765990642361,0.0358554059179691,0.189355237366092,0.174126296482415
"19",2,"ELN_MSE",0.157682789439704,0.0607855645087402,0.246547286557245,0.322574409595021,0.122324531749496,0.0312493038502825,0.176774726276927,0.352769018682983,0.118431405547218,0.0320595928363478,0.179051927764958,0.261556967738824
"20",2,"ELN_MAE",0.158282058541589,0.0624473800389387,0.249894737917665,0.304054282723007,0.123163774150581,0.0320894476907831,0.179135277627784,0.33536808313127,0.117672439829169,0.0321695854954473,0.179358817724268,0.259023457312583
"21",2,"RF_MSE",0.0674502390599852,0.0121021211880612,0.110009641341389,0.865127737856311,0.127528960780736,0.0324362515133077,0.180100670496552,0.328185133410134,0.124615625297342,0.0332100584812247,0.182236271036324,0.23505777470004
"22",2,"RF_MAE",0.0806379833821534,0.0199789957121221,0.141347075357512,0.777343797407084,0.122418483919069,0.0307632653783155,0.175394599056857,0.362835775967439,0.121259315562032,0.0320439982246569,0.179008374733298,0.26191616544925
"23",2,"NN1_MSE",0.158845065124545,0.0600823699407012,0.245117053549322,0.330411171485337,0.144520320036464,0.0410708022106895,0.202659325496483,0.149347590408438,0.131369962771984,0.0366321875044855,0.191395369600431,0.156234336560158
"24",2,"NN1_MAE",0.157251768657849,0.0624726647346733,0.249945323490305,0.303772497070861,0.134399101318976,0.036813825309627,0.191869292252895,0.237517469338195,0.122293320822635,0.0337301798865545,0.183657779270453,0.223077584257314
"25",2,"NN2_MSE",0.160029014174805,0.0606821716691815,0.246337515756698,0.323726672569755,0.143678639572562,0.0432222943230722,0.207899721796524,0.104786202485531,0.123925610203494,0.0345307046089381,0.185824391856769,0.204638737999518
"26",2,"NN2_MAE",0.158971098277618,0.0615962511281129,0.248185920487269,0.313539701005896,0.136790273304493,0.0383474729120434,0.195825107971484,0.205752785956376,0.127909581642608,0.0369615621496827,0.19225390021969,0.148647702101294
"27",2,"NN3_MSE",0.159040941194629,0.0611497777060135,0.247284810908421,0.318515430424718,0.137486469909011,0.0378934571610982,0.194662418461033,0.215156293356909,0.12792510368529,0.0357681118652154,0.189124593496497,0.176136979691738
"28",2,"NN3_MAE",0.15669604413779,0.0627438584559204,0.250487242102109,0.300750174777489,0.134362804379643,0.0371107937612452,0.192641620013031,0.231366702483294,0.119072413960425,0.0333018957169408,0.182488070067445,0.232942446312595
"29",2,"NN4_MSE",0.163537560144936,0.0615317484736913,0.248055938194777,0.314258551757837,0.142939818926026,0.0408983937230464,0.202233512858394,0.152918489625243,0.12440915296707,0.0342291232866191,0.185011143682263,0.211585196342374
