"","Sample","model","train_MAE","train_MSE","train_RMSE","train_RSquare","validation_MAE","validation_MSE","validation_RMSE","validation_RSquare","test_MAE","test_MSE","test_RMSE","test_RSquare"
"1",1,"LM_MSE",0.156096227032381,0.0580867208282804,0.24101186864609,0.374338986238098,0.189812794065959,0.0912268497683574,0.302037828373132,-0.891460370611574,0.144498560262467,0.0428986721946809,0.207119946395032,-0.0131377462052444
"2",1,"LM_MAE",0.153874432166311,0.0595755681727144,0.244081068853597,0.358302382250603,0.165548300345488,0.0600464110348478,0.245043692093569,-0.24497784542882,0.123046140668059,0.035814843859977,0.189248101337839,0.154160995372512
"3",1,"ELN_MSE",0.160287986982905,0.0628105889739735,0.250620408135438,0.323457475098069,0.123472868394113,0.0314707252821997,0.177399902148225,0.347498791673377,0.109128123043443,0.0298343345035965,0.172726183607456,0.29540265765487
"4",1,"ELN_MAE",0.161240122684475,0.0647590629292133,0.254478020522821,0.302470162116021,0.123940327370491,0.032092898561499,0.179144909393203,0.334598904146447,0.110489695589574,0.0309520124777983,0.175931840432021,0.269006462019089
"5",1,"RF_MSE",0.0675535775689542,0.0121938669653071,0.110425843738262,0.86865798140429,0.132042960500541,0.0334763755409153,0.182965503691038,0.305914455578247,0.110046057513967,0.0293708549795422,0.171379272315943,0.306348651467491
"6",1,"RF_MAE",0.0827505963873797,0.0211627828372538,0.145474337383793,0.772052407586886,0.125232579869512,0.0313081337762046,0.176941046046995,0.350869897778308,0.107850590604808,0.0289104208198907,0.170030646707853,0.317222722922855
"7",1,"NNet_1_MSE",0.159586143146261,0.0610901636489726,0.247164244276903,0.341988441170742,0.158035921433992,0.0479489746581854,0.218972543160519,0.0058454763295569,0.134916382481464,0.0398143314675759,0.199535288777639,0.0597051147254413
"8",1,"NNet_1_MAE",0.158572502720979,0.0636619775209611,0.252313252765211,0.314287037968586,0.143487743964379,0.0409656727264717,0.202399784403224,0.150634416136105,0.122554229347541,0.0353165903743243,0.18792708792062,0.165928245678121
"9",1,"NNet_2_MSE",0.160940981592202,0.0622532503694349,0.249506012691949,0.329460655022016,0.15725489505177,0.0471452389443938,0.217129544153701,0.0225098054710565,0.136948643453766,0.0399471041338725,0.199867716587428,0.0565694232690956
"10",1,"NNet_2_MAE",0.160173951030878,0.0639859937928464,0.252954529101272,0.310797008814722,0.145324674469728,0.04180154304456,0.204454256606606,0.133303821189015,0.134709219595971,0.0397057617071143,0.199263046516694,0.0622692062647062
"11",1,"NNet_3_MSE",0.162896914898645,0.062722866437708,0.250445336226706,0.324402348042987,0.156565841627964,0.0464028088186443,0.215413111993315,0.0379030495035885,0.130720396419901,0.037318685177577,0.193180447192714,0.118644781811186
"12",1,"NNet_3_MAE",0.164460157683006,0.0683640368010977,0.261465173208781,0.263640433477419,0.141828585000897,0.0403195391961711,0.2007972589359,0.164031085754648,0.127500189079574,0.0390662270105512,0.197651782209398,0.0773730942861256
"13",1,"NNet_4_MSE",0.165164553820193,0.0649785567772519,0.254908918591037,0.30010596008292,0.146725138269469,0.0425366569496584,0.206244168280362,0.118062268697508,0.123578630108022,0.037494543936031,0.193635079301326,0.114491526312228
"14",1,"NNet_4_MAE",0.16040844305776,0.0649013982643586,0.254757528376216,0.300937046305534,0.143267626097224,0.0406326079779092,0.201575315894356,0.157540045063919,0.122374702611084,0.0357989399137959,0.189206077898666,0.154536598797172
"15",1,"NNet_5_MSE",0.158226226348563,0.0600241040112649,0.244998171444737,0.353471133671678,0.157369956948253,0.0492859301849359,0.222004347220805,-0.0218744153749109,0.132234159555636,0.0405653595499833,0.201408439619553,0.0419680879173858
"16",1,"NNet_5_MAE",0.16142869762241,0.0654816309309512,0.25589378837899,0.294687270914162,0.142097252867871,0.0395154422122919,0.198784914448486,0.180702905323092,0.116271469219791,0.0335355858837641,0.183127239600678,0.207990220635268
"17",2,"LM_MSE",0.15405103770104,0.0565507325439811,0.23780397924337,0.369769554810467,0.1783035573762,0.0844919817940741,0.290675045014315,-0.749985489340867,0.126765990642361,0.0358554059179691,0.189355237366092,0.174126296482415
"18",2,"LM_MAE",0.151877846331587,0.0580117745836084,0.24085633598394,0.353486950966939,0.15295270796447,0.0524326552781285,0.228981779358377,-0.0859774378114091,0.124948817265524,0.0344697235714962,0.185660236915437,0.206043341683316
"19",2,"ELN_MSE",0.157682789439704,0.0607855645087402,0.246547286557245,0.322574409595021,0.122324531749496,0.0312493038502825,0.176774726276927,0.352769018682983,0.118431405547218,0.0320595928363478,0.179051927764958,0.261556967738824
"20",2,"ELN_MAE",0.158282058541589,0.0624473800389387,0.249894737917665,0.304054282723007,0.123163774150581,0.0320894476907831,0.179135277627784,0.33536808313127,0.117672439829169,0.0321695854954473,0.179358817724268,0.259023457312583
"21",2,"RF_MSE",0.0674502390599852,0.0121021211880612,0.110009641341389,0.865127737856311,0.127528960780736,0.0324362515133077,0.180100670496552,0.328185133410134,0.124615625297342,0.0332100584812247,0.182236271036324,0.23505777470004
"22",2,"RF_MAE",0.0806379833821534,0.0199789957121221,0.141347075357512,0.777343797407084,0.122418483919069,0.0307632653783155,0.175394599056857,0.362835775967439,0.121259315562032,0.0320439982246569,0.179008374733298,0.26191616544925
"23",2,"NNet_1_MSE",0.158845065124545,0.0600823699407012,0.245117053549322,0.330411171485337,0.144520320036464,0.0410708022106895,0.202659325496483,0.149347590408438,0.131369962771984,0.0366321875044855,0.191395369600431,0.156234336560158
"24",2,"NNet_1_MAE",0.157251768657849,0.0624726647346733,0.249945323490305,0.303772497070861,0.134399101318976,0.036813825309627,0.191869292252895,0.237517469338195,0.122293320822635,0.0337301798865545,0.183657779270453,0.223077584257314
"25",2,"NNet_2_MSE",0.160335280295328,0.0593102157123629,0.243536887785737,0.339016455293149,0.143887725928338,0.0424238463776263,0.20597049880414,0.121323538796683,0.128480917064042,0.0353160300551665,0.187925597126008,0.186549983510806
"26",2,"NNet_2_MAE",0.156161135647561,0.061905152132582,0.248807459961678,0.310097149356991,0.137387381463671,0.0382961948005663,0.195694135835917,0.206814850652935,0.122429719803736,0.0334834460027272,0.182984824514841,0.228760716861808
"27",2,"NNet_3_MSE",0.159040941194629,0.0611497777060135,0.247284810908421,0.318515430424718,0.137486469909011,0.0378934571610982,0.194662418461033,0.215156293356909,0.12792510368529,0.0357681118652154,0.189124593496497,0.176136979691738
"28",2,"NNet_3_MAE",0.15669604413779,0.0627438584559204,0.250487242102109,0.300750174777489,0.134362804379643,0.0371107937612452,0.192641620013031,0.231366702483294,0.119072413960425,0.0333018957169408,0.182488070067445,0.232942446312595
"29",2,"NNet_4_MSE",0.158983646667614,0.0615737345981145,0.248140554118255,0.313790636795524,0.146455679009016,0.0424701717224317,0.206082924383443,0.12036405507436,0.132463794297871,0.0383659415274934,0.195872258187558,0.116299999761799
"30",2,"NNet_4_MAE",0.158907787631347,0.0650175264609557,0.254985345580792,0.275411249275292,0.134319833884055,0.0378124977347623,0.194454359001701,0.216833113077607,0.123223647151716,0.035451408489742,0.188285444179156,0.183431751091541
"31",2,"NNet_5_MSE",0.154925390870633,0.0578254061403616,0.240469137604728,0.355563936740118,0.144931436730858,0.042561166970904,0.20630357963667,0.118479374882889,0.122807783493646,0.0344343282071633,0.185564889478488,0.206858619041934
"32",2,"NNet_5_MAE",0.157095226879279,0.0631652717714747,0.251327021570453,0.296053728073389,0.135221554386714,0.0377370801594453,0.194260341190489,0.218395150795786,0.122833935446858,0.0342790223190101,0.185145948697264,0.210435849469074
"33",3,"LM_MSE",0.151004040496192,0.0545784333163979,0.233620275910285,0.368333509795313,0.177211544219259,0.0809382617834998,0.284496505749192,-0.621714043224857,0.126365962594491,0.0324604091544885,0.18016772506331,0.17394584139158
