yyyymmdd,intermediary_capital_ratio,intermediary_capital_risk_factor,intermediary_value_weighted_investment_return,intermediary_leverage_ratio_squared
20050317,0.10364554427650606,-0.0019327403443430225,-0.002079000185251423,93.08907759940783
20050318,0.10356343313382337,-0.0004929664277364605,9.343636347325379e-5,93.2367490403406
20050321,0.10247226595191546,-0.01023734966849458,-0.007414302656292837,95.2329681733496
20050322,0.10160579909983067,-0.008162033303659047,-0.009798539537956508,96.86413586013438
20050323,0.10077531161040874,-0.00788430769900798,-0.0027232645236472397,98.46722539354278
20050324,0.10074132200074282,-5.213187564705388e-5,0.00022768466461009496,98.53368128466543
20050328,0.10093167001802102,0.0021744503685521177,0.0035571173277682,98.16238048097355
20050329,0.10023789865877095,-0.006587734812366293,-0.0075183336509311305,99.52589518595997
20050330,0.10068994706150296,0.004792171997336304,0.0035253413027562797,98.63425643576947
20050331,0.0998291745483441,-0.00826402619763146,0.0010348232239227872,100.34252834159219
20050401,0.09931772056265452,-0.004842973092518828,-0.0013201295043123729,101.37865216588598
20050404,0.099024377138119,-0.002675916903412653,-0.0004940283179180049,101.98017696119636
20050405,0.09935498668138902,0.0036148052718488898,0.003112594813401204,101.30261611596175
20050406,0.0998293359948393,0.005052150958462109,0.005246466119458892,100.34220378896927
20050407,0.10013382021630325,0.003330367030671926,0.0036300750068551935,99.73289584593016
20050408,0.10010608968758777,4.949319263899347e-6,-0.0012513763258024113,99.78815779849468
20050411,0.10028056887163914,0.0020246846761462368,-0.0002515417042139312,99.4412150199248
20050412,0.10029337254585097,0.00041031317237576854,0.0033144751030169672,99.4158268687951
20050413,0.09994776363264533,-0.003163279528815371,-0.004978482435241904,100.10455465090247
20050414,0.09916210135574663,-0.007579799796843477,-0.005817758991241595,101.69709730900084
20050415,0.09837930709300173,-0.007617229636626111,-0.010474544849150336,103.32192315340511
20050418,0.09845108994347897,0.0010023898877485552,-0.0011862942113279873,103.17130951753266
20050419,0.0989644060958306,0.005487037069865423,0.004260075192141111,102.10381152453897
20050420,0.09810269393839831,-0.00843147107394894,-0.010140479777991596,103.9054034786069
20050421,0.0983597184941694,0.0028912179095676215,0.004925852456131974,103.36308092144084
20050422,0.09837615314602252,0.0004397191746879647,0.0008787868614523742,103.32854827709075
20050425,0.09896469965239697,0.006255332740097598,0.0075720384944073515,102.10320578936319
20050426,0.09873555977491409,-0.0020395455629899964,-0.0015088326492338489,102.57766633984706
20050427,0.098942411490509,0.0023696270202320036,0.0028874473952167357,102.14921132048863
20050428,0.09821876497329998,-0.007038107912938286,-0.006466894841568704,103.65996603166822
20050429,0.09898397524446068,0.008062759074364151,0.007937023923479725,102.06344363372335
20050502,0.0986254052517109,-0.0033465801668988893,-0.0034102784554767007,102.80693189335535
20050503,0.09871393845006331,0.0011717100471367126,0.002201392917057454,102.62260645612261
20050504,0.09978114111885238,0.01108556942678081,0.010630695884612518,100.43915894335984
20050505,0.09978687570603625,0.00033754262171191256,-0.000703765351668606,100.42761512941969
20050506,0.09940540422334723,-0.0035427617243494786,-0.0006993850767827992,101.19988259323203
20050509,0.09960498164942348,0.0022858372669749757,0.003952397448116152,100.79474266377912
20050510,0.09839219228544589,-0.011896830474955636,-0.013870128009077609,103.29486337032122
20050511,0.09852610755881328,0.0016338398745818741,0.0033297836478234366,103.01426039992684
20050512,0.09794635130376098,-0.005610776821323901,-0.003891267321222136,104.2373772455184
20050513,0.09704378754562898,-0.008944450746378287,-0.006938351771122786,106.18533053188676
20050516,0.0977602857814599,0.007648797591371316,0.009189935098838253,104.63454136913575
20050517,0.09804419342542964,0.0031735504141911473,0.0026920379372237235,104.02943597133033
20050518,0.09907204655682601,0.010754521059763949,0.012460019793778532,101.88206318670045
20050519,0.09920595977531796,0.0016280617059587375,0.003592982458585192,101.60719770938937
20050520,0.09893511497535507,-0.0024530398655403644,-0.0002918871023094294,102.16427898888732
20050523,0.09913422899753566,0.0022882408402096818,0.001401213290494585,101.75429120519702
20050524,0.09911996751457634,0.00013285147499085838,-0.000639943175307911,101.7835743360163
20050525,0.09879389982331312,-0.003012989438893375,-0.004128413294319344,102.45655321299427
20050526,0.09855351174202885,-0.0021583010304055024,-0.0003584594437318067,102.95697925132883
20050527,0.09848668980710652,-0.0004043681235737902,0.0001881884278693846,103.09673658306319
20050531,0.09785480666141157,-0.006142619099865307,-0.0018495848465187592,104.4324997389753
20050601,0.09847647266141683,0.006622880389967973,0.010742826261320282,103.11813070885225
20050602,0.09846316185121826,0.00013808366890319463,-0.0012760526802519934,103.1460127840786
20050603,0.09790286347868403,-0.005417255952149763,-0.005152090693350098,104.33000096344527
20050606,0.09823143739105944,0.0036263167098852076,0.0011576522313687665,103.63322229876628
20050607,0.09848669078995874,0.002870439915034177,0.0014139070705698753,103.09673452534646
20050608,0.09853124761372917,0.0007257198691687288,0.0010262610937068484,103.00351284202455
20050609,0.09854759274169979,0.0004394288003842892,0.002098928529637334,102.96934729966331
20050610,0.09839531407968508,-0.001271602145293598,0.001360048570673733,103.28830898921102
20050613,0.09822702774857098,-0.0014374875204712328,0.0011387614895379539,103.64252718619527
20050614,0.09811916060405368,-0.0008262146521433201,-0.0009750818084134361,103.87053094285153
20050615,0.09859384737980709,0.005109211808299019,0.002652916854827936,102.87275521401139
20050616,0.09899261788946748,0.004318450060679388,0.004634632939494621,102.04562291892472
20050617,0.09940780881296206,0.004470131074148557,0.0024387873996742915,101.19498677576121
20050620,0.09904984930581412,-0.0033227816647477294,-0.002157808433983832,101.9277322139496
20050621,0.09926943331192126,0.002493174409588754,0.0014734197394485893,101.47730261311679
20050622,0.09941471372630778,0.0017409134456711519,0.0033936497630504547,101.18093013720724
20050623,0.09917149548299474,-0.0021683278487201465,-0.002101626595165773,101.6778314863027
20050624,0.09916402899892493,0.00020161789528932295,-0.0006236643250489005,101.69314358076902
20050627,0.09872173363057525,-0.00418337248807726,-0.0060458887771236425,102.60640070021522
20050628,0.09901771316036403,0.0032726661403743437,0.005971037443304628,101.99390413136915
20050629,0.09909549827193621,0.0010616697628679087,0.0020292578454730315,101.83384653835365
20050630,0.0937382213102662,-0.05378524986200214,-0.009979249180053995,113.80637310043018
20050701,0.09360118202961115,-0.0012150498561741244,0.0012934222836513687,114.13985949433135
20050705,0.09362847443649393,0.0005376657678990061,0.0032661375792304437,114.0733263701475
20050706,0.09343729591613092,-0.001795640523332022,-0.0028799311887407475,114.54060616832464
20050707,0.0930086846463355,-0.0043420326319578515,-0.003461920747808489,115.598711940132
20050708,0.09364341346659077,0.007066991956868524,0.008688241410979014,114.03693280308669
20050711,0.09420887023061039,0.0062847354004362845,0.002083355642679141,112.67210513197737
20050712,0.09446891692764992,0.0030099443243444043,-0.0011805629668750761,112.05264886328209
20050713,0.0946025231192892,0.0016654117411638199,0.005971057339777319,111.73637070199918
20050714,0.09529583217760852,0.007580545227769875,0.007808646685534493,110.11644601128668
20050715,0.09526839732025424,-3.204907476828926e-5,0.0008081296218667156,110.17987657300787
20050718,0.09424966711521393,-0.01043757767663909,-0.010436951273298911,112.57458381110831
20050719,0.0940087532117737,-0.002306265115109626,-0.0003605727862345809,113.15230731801627
20050720,0.09415536846321344,0.0018080544902639793,0.0007493271251131084,112.80018852317781
20050721,0.09463578889622798,0.005351735894642676,-0.0006197587029526108,111.6578307766847
20050722,0.09464904957565971,0.00039220645341126755,0.004210017597188642,111.62654562413961
20050725,0.09454384715735026,-0.0008593408059220747,-0.0021258127172607555,111.8751057694575
20050726,0.09443529299992569,-0.0008966331592638177,-0.0005066262144036715,112.13245633330142
20050727,0.0944346641029184,0.00024427127323118573,-0.00019964416094120363,112.13394985269272
20050728,0.09460425180463851,0.0020467476636078365,0.0005819138937457335,111.73228726476304
20050729,0.09388692760798396,-0.007330465201680893,-0.007305709916769043,113.44614570357047
20050801,0.09424473677498131,0.0040588188602414844,0.0015690837577897465,112.58636262309791
20050802,0.09487506796696057,0.006938068687999363,0.006799334020850978,111.09532913411134
20050803,0.09502327661631502,0.0018155973792795134,-0.0005168686153450563,110.74904664969617
20050804,0.0945914541781645,-0.004290089498451711,-0.006119740428245923,111.7625226558709
20050805,0.0939852486947168,-0.006156841964816099,-0.003866591363865912,113.20891030495746
20050808,0.09389455151131686,-0.0007166887320251635,-0.0029857698613718897,113.42772360514383
20050809,0.0940842055273344,0.002267660240707405,0.002717432069303749,112.97089152952596
20050810,0.09456194661554775,0.005326704462008323,0.0033703483308220594,111.83228336385888
20050811,0.09514658419544479,0.006434247568287768,0.0039153729477738874,110.46217670255176
20050812,0.09491812816394266,-0.0021460985367961847,-0.004066216503121778,110.99455382908654
20050815,0.09525942910179098,0.0038494378906555444,0.0058444118015459345,110.20062336366004
20050816,0.09500427191961976,-0.002422913980615823,-0.002219062453938103,110.79335965828199
20050817,0.09465603074418039,-0.003411343484715511,-0.0007640603212956121,111.61008064070454
20050818,0.09429741695584563,-0.00353640025943437,-0.0013513442057889735,112.46060280035977
20050819,0.09455307908661702,0.002961367099524337,0.002778344451421111,111.85326041757675
20050822,0.0950982842737383,0.006017736699321397,0.004927499275834579,110.57441152184832
20050823,0.09447693150979615,-0.006279072989147656,-0.0070330417200860085,112.03363857043783
20050824,0.09391773471490371,-0.00566770072087363,-0.0065012443803506015,113.37173218964473
20050825,0.09392732441340224,0.00035004092374524856,-0.0011172728087318617,113.34858354282069
20050826,0.09326871975556332,-0.006763864375444383,-0.004691950763942576,114.95502732216717
20050829,0.09341338967889187,0.0017952365507889149,0.003519940220372053,114.59923984593333
20050830,0.09303188821408619,-0.00383903191715455,-0.0011719129045377752,115.54105497772142
20050831,0.0936004472917696,0.006354168856832829,0.006524014847567594,114.1416514345534
20050901,0.09426756047112086,0.007373323096769187,0.0031364694735507292,112.5318512759948
20050902,0.09452572540011692,0.0029886032261773002,0.0001586080832489678,111.9180055797469
20050906,0.09550587207399039,0.010620550911946747,0.010024612669815136,109.63263462840933
20050907,0.09571890055573387,0.002487555351698254,0.0032089698192012683,109.14518889526944
20050908,0.09547745266633223,-0.002264243570550076,-0.0013956168893661802,109.69790989814545
20050909,0.09594990096175389,0.005205138534983401,0.004331032982535676,108.62028510867127
20050912,0.0960373602276788,0.001171026301865399,0.0051469449987684435,108.42253863339101
20050913,0.09574354522962525,-0.002799378177908346,-0.0027984260768864067,109.08900753300021
20050914,0.09574618651514508,0.0002859499110413565,-0.0006597853623966365,109.08298888615565
20050915,0.0954669159382678,-0.0026584025330956638,-0.0001878856906575299,109.72212605346404
20050916,0.09625681397585592,0.008530858332262173,0.010504089224533164,107.92872197542852
20050919,0.09600419001089436,-0.002363255318522147,-0.0021432460639264628,108.49747328786252
20050920,0.09627615051468556,0.003092617587118003,0.0030325289932804367,107.885372540826
20050921,0.09543139161075999,-0.008513001327645205,-0.01060941727012965,109.80382936206549
20050922,0.09547901181589401,0.0007556074116552775,0.0033280974597689195,109.69432724582408
20050923,0.09545290942487392,-1.6507073621852223e-5,0.0022672704288584367,109.7543290987616
20050926,0.09579544772440447,0.0038452873417376384,0.004731443374564437,108.97082952079869
20050927,0.0955292824850447,-0.002519821331617324,5.0327372459024744e-5,109.57890805377106
20050928,0.09628675995881403,0.008186429567192665,0.007760737906397308,107.86159895506752
20050929,0.09705589969810582,0.008249400843658116,0.009519601826408097,106.15882925445139
20050930,0.09597680013361351,-0.010852713621569808,-0.004024454658020815,108.55940818278059
20051003,0.09629280935528292,0.003552225052279603,0.006767758083671804,107.84804701729954
20051004,0.09583392992881705,-0.0045040359871501,-0.005002342080333011,108.88333241407845
20051005,0.09506278602522082,-0.007787800107779136,-0.008694460839746676,110.65700810828834
20051006,0.09484735060372877,-0.002011722451472421,-0.006202303946158061,111.16026968333742
20051007,0.09490900741854476,0.0009033574360013451,0.0031465760937483545,111.01588798349559
20051010,0.09470138732485878,-0.001933924365689166,-0.0008957472183177551,111.50319647554711
20051011,0.09452213152755858,-0.0016403938102121085,-6.229669371071722e-5,111.92651632086164
20051012,0.09402146593079744,-0.005045377631328131,-0.006843920056684549,113.12171055530902
20051013,0.09377502277327501,-0.002372600276475672,-0.001491613900442612,113.71706532783674
20051014,0.09446431078003703,0.0075975446890572855,0.004370228480808036,112.06357666490952
20051017,0.09391278528112161,-0.005587355731531626,-0.00018126492000358763,113.38368244042067
20051018,0.0932494486185505,-0.00681542180362347,-0.004687799803262949,115.00254595151054
20051019,0.09369757171305763,0.00504965204088907,0.0044108656995298645,113.905141652261
20051020,0.09352525693670696,-0.0015924043181390984,-0.0030461131220788085,114.32525534014921
20051021,0.09358668153382883,0.0009024085727246428,0.0013350272672132402,114.17523232185373
20051024,0.09491419926419943,0.01443089900447419,0.01446850626729157,111.00374308639788
20051025,0.09513273092714808,0.0025560879532573683,-0.0008484318700417992,110.49435014221434
20051026,0.09541489588975431,0.0032209317962133923,0.005815146156422646,109.84179932240669
20051027,0.09523611848158647,-0.0016171694834053734,-0.004487374374558484,110.254576828001
20051028,0.09583854126098307,0.006581074920688046,0.009033979719820229,108.87285468503258
20051031,0.09661374269880066,0.008347513498366483,0.010970669213670181,107.13273373156372
20051101,0.09687426285430692,0.0029597072304486834,0.0059794734018692175,106.55729281096797
20051102,0.09785218715048648,0.010359403775840808,0.009242213831627266,104.4380911466608
20051103,0.09806920414961048,0.002487727706727479,0.005716042820940848,103.97638119688939
20051104,0.09799969277572394,-0.00043771419622029524,0.004661189406832245,104.12393480973226
20051107,0.09869136004438178,0.00732856490837695,0.008638188696219906,102.66956740356791
20051108,0.09853835181612096,-0.0012759842913519985,-0.0018381863361006667,102.98866113382213
20051109,0.09843235943562484,-0.0008020673412166647,0.0002577176785731883,103.21057780075883
20051110,0.09954494861439034,0.01157610084068649,0.011539298754996263,100.91635283101341
20051111,0.10031554950146555,0.008020085042802515,0.009885807332794094,99.37187562319718
20051114,0.10010625874063436,-0.0018035109584095732,-0.0011839930823864808,99.78782076706315
20051115,0.09948393790990645,-0.005934859838980485,-0.006208491185771159,101.04016911453243
20051116,0.09925938953083295,-0.001978598860703675,-0.0006884269902068807,101.49784006319581
20051117,0.10020870925695029,0.009841394596344304,0.009794710611116475,99.58388464566815
20051118,0.10085836961771542,0.006765340191349423,0.00734051207991171,98.30511442512066
20051121,0.10101763162688626,0.0018646348445008603,0.0016491612290410185,97.99538773423279
20051122,0.101367152902966,0.0037463745526416124,0.004189407473844442,97.32076244954602
20051123,0.10230152918987662,0.009505867334274828,0.009734628842200221,95.55111272454486
20051125,0.10218586328322209,-0.000837883953816411,0.006086401809024311,95.7675469886617
20051128,0.1018034227416218,-0.0034504125017482574,-0.006655492939588226,96.48843015876888
20051129,0.10156043809303997,-0.0020965057859589358,-0.0018014151764759179,96.95068207919024
20051130,0.09985776937284126,-0.01647598908473145,-0.011555449821363917,100.2850692938109
20051201,0.10075952848125559,0.009310901114293578,0.01117021996294798,98.49807592806049
20051202,0.10128165961088845,0.005467022291425145,0.005680875410770891,97.48513147808525
20051205,0.10139389472794283,0.001395845852621339,0.0014184976833246932,97.26943408102441
20051206,0.10152454721594827,0.0015768223959408453,0.001837596020231258,97.01924205154302
20051207,0.10092501590084223,-0.005616373649325133,-0.004611118443947015,98.17532485376502
20051208,0.10073134341299535,-0.001633068791795601,-0.006164501533409417,98.55320402011965
20051209,0.10107720354955385,0.003718417525249196,0.004388856451710499,97.87991059103673
20051212,0.10167712811699672,0.006221981848565325,0.0016776363055908128,96.72827836215167
20051213,0.10225654551841282,0.005988271038968927,0.007936672047299753,95.63519898543387
20051214,0.10258729358433834,0.003527025153591142,-0.0006792820990597637,95.01952494729807
20051215,0.10199760962169477,-0.005453967155823126,-0.004805954557501879,96.12138329589659
20051216,0.10266604980472202,0.0068447458345874315,0.005446103274411085,94.87379988293658
20051219,0.10220328318513727,-0.004212958317469274,-0.0036393726476080523,95.734903827876
20051220,0.10226572961442452,0.0009032727110887271,0.0045292505420642115,95.61802249017046
20051221,0.10258191351599276,0.0033843648792608854,0.005203237059938415,95.02949210284238
20051222,0.10278858179663579,0.0023087913754105214,0.0016203039467166391,94.64774079194842
20051223,0.10275708606679489,-1.128049242998378e-5,0.0003714127102836251,94.7057700069887
20051227,0.10240107660959559,-0.0031695942303886205,-0.004991616899899576,95.36542633060924
20051228,0.10199830646511404,-0.003640019578088112,-0.0018911648283689297,96.12006991478438
20051229,0.10204930591638728,0.000791263487752565,-0.00035487221130880986,96.02402132600501
20051230,0.10313077113394836,0.010888989672654358,-0.0039380267714134165,94.02069774082851
20060103,0.10638060905905514,0.03180860666114172,0.010699562687226827,88.36393654211581
20060104,0.10681721925700936,0.004416232432269624,-0.00030951070301232786,87.6430462598699
20060105,0.10682726933084011,0.00040806534504752537,0.0008727234062715361,87.62655650667446
20060106,0.10747673282685122,0.006393590513508918,0.0030095351937005077,86.57073170084011
20060109,0.10796648407411932,0.004873741231854011,0.006176441582014025,85.78711885568728
20060110,0.10742827422507922,-0.004665874269046069,-0.004557660800544983,86.64884973451692
20060111,0.10846012125871576,0.00992169949336851,0.009267454705917721,85.00800590151671
20060112,0.10804302044268224,-0.0035243981080738114,-0.0020739085643628474,85.66562079054772
20060113,0.10801563512701737,6.596749401012068e-5,-0.0030990816820203326,85.70906408380046
20060117,0.10393585993030137,-0.03745091454431812,-0.00958860226305669,92.56976746402209
20060118,0.10293244107121895,-0.009353564182021957,-0.010673467497535505,94.3833646574492
20060119,0.10381255235346559,0.00884620865274605,0.00918207293011064,92.789805070367
20060120,0.10172040039278368,-0.01985310832740866,-0.019995288418533708,96.6459986537628
20060123,0.10221030604962404,0.005106083434845795,-0.0005518537522883893,95.72174839993079
20060124,0.10220737216066644,0.00026360062413856316,-0.0001754969608117607,95.72724391371702
20060125,0.10263884633153574,0.004513846883844053,0.005908317484728753,94.92409738694855
20060126,0.10414491736480773,0.014967902475617412,0.017901888627172458,92.19849683706168
20060127,0.10468554703421389,0.0054927688527102595,0.009382549483438307,91.24867069812053
20060130,0.10438486429403405,-0.0025680597447131533,-0.0015615471183116902,91.77511515548281
20060131,0.1048548247706196,0.004804963702233551,0.0023109204482048007,90.95428462398282
20060201,0.10469100824975905,-0.0012573381535776462,0.0012349750479307975,91.23915095674937
20060202,0.1039359658213233,-0.006907891124228059,-0.006390272873900482,92.56957884207192
20060203,0.10341180649488083,-0.004742449988035001,-0.0016094690357115748,93.51036458997145
20060206,0.10356732283379078,0.001801998542583209,0.004089840025333524,93.22974574703386
20060207,0.10329236938492643,-0.0023559385959382793,-0.002816520151914248,93.72674194489579
20060208,0.10314151775790292,-0.0011628639658293443,0.00010021056255404837,94.00110616478885
20060209,0.10383585838816621,0.00702876393893818,0.006819020404212672,92.74815626510767
20060210,0.10362846691041101,-0.0016971289392977466,-0.0024510048149308794,93.11976120002439
20060213,0.10342605070676653,-0.0016541054161736133,-0.0013171359874535327,93.48460918860083
20060214,0.1040826082501444,0.006646298937046235,0.008101126330262609,92.30891924814028
20060215,0.10394881822139096,-0.0009840766595177856,-0.001697925727887184,92.5466893522064
20060216,0.10492248577202674,0.009667507432621812,0.009881416108724617,90.83701569613397
20060217,0.10456499140084805,-0.0031019284404991848,-0.0042036144980931445,91.45919780750994
20060221,0.10489168299139029,0.0034279137283528844,0.004531119187647814,90.89037442634672
20060222,0.10593231598500699,0.01022617626460379,0.011240467722572811,89.11341056288454
20060223,0.1062096833529728,0.0029283070362250774,0.0007296849927953541,88.64857766164909
20060224,0.10632484454703033,0.0013955096121878792,0.006581810082330053,88.45664984937876
20060227,0.10663729974784211,0.003250436683530793,0.0035468503444255894,87.93904018414618
20060228,0.10503151531883029,-0.01474520742458179,-0.011356360742490468,90.64852411494891
20060301,0.10542849105078662,0.004085390178535647,0.00745564021670031,89.9671615117304
20060302,0.10511256877674405,-0.0026889102869905937,-0.004758414395839572,90.50877786769387
20060303,0.10507451704198924,-5.582892153429146e-5,-0.0004295633280666511,90.5743435198455
20060306,0.104923641425199,-0.0011298881178322907,0.0002703099510230622,90.83501470749486
20060307,0.10497949120064198,0.0008375902829810877,-0.0008832048534780368,90.73839077360921
20060308,0.10463495714812664,-0.0029763567191953832,-0.004088442176377383,91.3369275472327
20060309,0.10437514249425608,-0.002179107917454933,-0.0015604617209341587,91.79221234595842
20060310,0.10511031887550369,0.007346324451337787,0.009853746293244203,90.51265261554343
20060313,0.1054071897617234,0.0031305443160763407,0.0021856668067037344,90.00352734518272
20060314,0.10660600685036137,0.01168074663878361,0.008047857764440725,87.99067463400434
20060315,0.10656739122258248,-4.920150031268327e-5,-0.0007885371472463598,88.05445457108891
20060316,0.106848587114921,0.002951518733114263,-0.000748100342825575,87.5915945532156
20060317,0.10729109590689001,0.004455576519451053,0.003983512414344581,86.87056323446063
20060320,0.10768227343317287,0.003962048375859633,0.005097802852686462,86.24056002100029
20060321,0.10717744922211117,-0.004370248583477328,-0.0032231038020507086,87.0548890570612
20060322,0.10752816146376774,0.003587852667965217,0.006611018946975689,86.48794129572926
20060323,0.10695598320015766,-0.0050040365422333805,-0.002439164487584189,87.41577883496916
20060324,0.10728474623832282,0.003388418801390179,0.0019067527101490622,86.88084644111176
20060327,0.10704160610839483,-0.001950232425507098,-0.003214598988915185,87.27598646960433
20060328,0.10645288186013434,-0.005184970461535837,-0.006303129293286025,88.24399349866056
20060329,0.10660210418201374,0.0017141016915546477,0.004454722659223531,87.99711737187087
20060330,0.1072122809953281,0.00603688049658323,0.0033394691788610764,86.99833240976628
20060331,0.10395950018850131,-0.030023878196623263,0.00208301593097171,92.52767175590985
20060403,0.10453388662130773,0.0058258585723862805,0.0065888720570486115,91.51363453658114
20060404,0.1054887757663944,0.009438208343257874,0.00694063839431025,89.86436204412092
20060405,0.1060819341708997,0.0059308759283509625,0.006024422905261506,88.8622163422144
20060406,0.10603836653261152,-0.00010005226713171959,0.0008229859529529371,88.93525240198171
20060407,0.10518678096695705,-0.007720472516648529,-0.00629958093215488,90.38111001601605
20060410,0.10534255751194124,0.0017874769358283457,0.0026621292324733314,90.1140033983488
20060411,0.10432179352455281,-0.009382701482867978,-0.01146926842117968,91.8861193222458
20060412,0.10433665786032312,0.00044496179245323634,7.770698249043306e-5,91.85994005089587
20060413,0.10462298363011295,0.0030467955126416276,0.002909219248379724,91.35783474924442
20060417,0.10456595725923243,-0.00024117164972881818,-0.0008348602613114098,91.45750822846584
20060418,0.10586629984099548,0.012739246723920149,0.008107198723403375,89.22458395785029
20060419,0.10656852809450353,0.006942820905957286,0.004615834138472774,88.05257585314567
20060420,0.10630096297904905,-0.0021978763976693216,0.00318238717212016,88.49639964529358
20060421,0.10633468091798383,0.0006288365542248528,-0.0004510008093036033,88.4402854390049
20060424,0.10624184909484485,-0.0005612188802731528,-0.004624281969454969,88.59490736808523
20060425,0.10581986466776247,-0.0036605483048837255,-0.0037646743691654994,89.30290702247633
20060426,0.10643143286659525,0.006088779254778445,0.005356577409842966,88.27956448585266
20060427,0.10768489775764524,0.012089441539423,0.011076689237398352,86.23635663762728
20060428,0.10867817739138995,0.009541798796062448,0.0069930019899897555,84.66722137121887
20060501,0.10776994656538429,-0.008034854449645542,-0.009929701177991523,86.10030005515732
20060502,0.10878876603734715,0.009771880746391232,0.00955677407253841,84.49517282913949
20060503,0.10832586301973485,-0.003932369531375105,-0.005533813667948806,85.21885301523346
20060504,0.10855215656590927,0.002409683111993579,0.0023323327750575107,84.86391993345548
20060505,0.1104023979381419,0.017366386396620987,0.01774559656443797,82.04327482630076
20060508,0.1107296711136024,0.003293960496039837,0.002507849199695711,81.55901648835047
20060509,0.11098685831950741,0.0026536274657818415,0.0009540101489484698,81.1814649049279
20060510,0.11077881595220045,-0.0015424335593826385,-0.003106860180235982,81.48666843901307
20060511,0.1098958510709015,-0.007639346216878758,-0.012255550965558415,82.80134790334516
20060512,0.10853768074553424,-0.012031254795709023,-0.016456801187463843,84.88655827941113
20060515,0.10790576689013266,-0.005500467988000873,-0.003181957690095105,85.88368862907913
20060516,0.10795809314405481,0.0008037550288073397,-0.0006870466714076207,85.80045480240422
20060517,0.10554768452936071,-0.022008201570037147,-0.022496775635850952,89.7640790085106
20060518,0.10485477390769948,-0.006256711034255921,-0.008555845873687296,90.95437286415465
20060519,0.10517269962589659,0.003337036682441991,0.006863034006859392,90.40531349160868
20060522,0.10383087849938505,-0.012451804732440638,-0.01588162249968894,92.75705316717891
20060523,0.10377961009352422,-0.00019361992116684117,-0.0009327439184911857,92.84872205826989
20060524,0.10334409729534712,-0.003896611949642717,-0.00027584520705437043,93.63293735894025
20060525,0.10415742745515263,0.008167935565186656,0.007638330794703441,92.17635070141729
20060526,0.10520073952378693,0.010318383693137971,0.016675405617530892,90.35712717769741
20060530,0.10398922234060816,-0.011209652078493228,-0.01810538419781449,92.47478688086433
20060531,0.10363147285610226,-0.0031393536788007752,0.008925532179620221,93.11435919467517
20060601,0.10442349937416646,0.007941918414111501,0.009591686264058819,91.7072169713547
20060602,0.10526986188064134,0.008408052092811352,0.005469127984806921,90.23850543827808
20060605,0.10426442140160959,-0.009244165670654052,-0.010405635959962134,91.98726891970942
20060606,0.10277265810151413,-0.014005295434887438,-0.010704547227736394,94.6770726892676
20060607,0.10286090490650461,0.0011537151463316656,0.001872692759350869,94.5146909714722
20060608,0.10137892355111269,-0.01411214151432052,-0.011429628227567545,97.29816481463384
20060609,0.10183591447245843,0.004795934704100493,0.0044935714536429305,96.42686885243268
20060612,0.10068573462412313,-0.011003984642916279,-0.011912445027390306,98.64250982582188
20060613,0.09792073910263267,-0.0271769454441546,-0.02820130904591367,104.29191314559465
20060614,0.09787360626726149,-0.00021104568819165065,-0.0028547761859317733,104.39238470994768
20060615,0.09984817596865005,0.020444728670073367,0.02280408140605661,100.30434098130642
20060616,0.09976990107462934,-0.0005035225832562925,-0.0005865009808934118,100.46179110334246
20060619,0.09934845676992049,-0.0039441498255438105,-0.002591529405098103,101.31593325999204
20060620,0.09974072674991388,0.004226254550634062,0.0031056211729760808,100.52057017299414
20060621,0.1005261394256379,0.008154405729765241,0.007494039748611181,98.95596795139666
20060622,0.10065263161415426,0.0015421873548484078,0.005757156531916108,98.70740432279109
20060623,0.1003901079575858,-0.002323686521534282,-0.0014616871967502165,99.22432597933624
20060626,0.10077156764683322,0.0040829672102726524,0.003915368221113491,98.47454223027027
20060627,0.0999326012029123,-0.008040297824344197,-0.009643709893084274,100.1349339946804
20060628,0.10005756777067869,0.0015313596633601066,0.0029475871742854487,99.8849638038312
20060629,0.10213129574263649,0.021006841696559933,0.023145653214678985,95.86990925696429
20060630,0.098715691113116,-0.03315135498615886,0.0009361348548604376,102.61896243049759
20060703,0.09979557911047847,0.011213890388149222,0.013671469139050263,100.41009884172576
20060705,0.0990999770289556,-0.00669012406006583,-0.006438662537337159,101.82464212151424
20060706,0.09974799483783958,0.006815563594731612,0.005824119206019107,100.5059219441967
20060707,0.09952068024469468,-0.0019989889375921174,-0.005416225443553246,100.96557624788372
20060710,0.09959371692500128,0.0010126082043403098,0.006048867950173342,100.8175450904081
20060711,0.09917544698897303,-0.003920660046272308,-0.004556320103535683,101.66972922779041
20060712,0.09802988910798292,-0.01127389431430505,-0.010185988933061219,104.05979770401252
20060713,0.09661915632669393,-0.01411996842892543,-0.016376278316114212,107.12072864831849
20060714,0.09552945579897867,-0.011015082597577915,-0.01051228137369653,109.57851044793844
20060717,0.094875778196344,-0.006585520567638617,-0.0040501559531846976,111.09366584610922
20060718,0.09453725749636943,-0.003314585303345759,-0.0027283062648678635,111.8907026829377
20060719,0.09709740425270831,0.0273323406678559,0.027202461968711233,106.06809287967883
20060720,0.0973325663253586,0.0026877622916222084,0.0020290406628598046,105.55617664685204
20060721,0.09692637277076879,-0.0039061332137886877,-0.006464278575234128,106.44274815529276
20060724,0.09834385986762356,0.014889279178329662,0.018016048779923688,103.39641963047755
