"","Sample","model","train_MAE","train_MSE","train_RMSE","train_RSquare","validation_MAE","validation_MSE","validation_RMSE","validation_RSquare","test_MAE","test_MSE","test_RMSE","test_RSquare"
"16",1,"NN5_MAE",0.180865560981116,0.0814408318799354,0.285378401214835,0.106491631142308,0.194331154195236,0.0688931432871325,0.262475033645359,-0.409165492951346,0.141028635963774,0.0414388141447546,0.203565257705618,-0.00314733791639177
"17",2,"LM_MSE",0.171731034101227,0.0691927827821456,0.263045210528809,0.213738004811949,1.01372628946978,8.63233459931659,2.93808349086894,-174.332759327671,0.367636077138804,0.264918408252,0.51470225203704,-5.21082470591092
"18",2,"LM_MAE",0.168266949117267,0.0720139635500594,0.268354175577835,0.181679932709977,0.869980637968713,4.50850956228755,2.12332511930876,-90.5730748057018,0.37614382636139,0.279438733891876,0.528619649551429,-5.55124347037905
"19",2,"ELN_MSE",0.192438209817772,0.0867022559323839,0.294452468035817,0.0147716857791725,0.15635645839251,0.0479641529234595,0.219007198337086,0.0257922484202238,0.140220086657227,0.0426999491733853,0.206639660214068,-0.00107010689469411
"20",2,"ELN_MAE",0.190868367944886,0.0876517881224469,0.296060446737566,0.00398181660156083,0.155541013180826,0.0488639278196414,0.221051866808768,0.0075167734017012,0.137159280584018,0.0421426490822276,0.205286748433082,0.0119953995667381
"21",2,"RF_MSE",0.101648082083595,0.0262333888866005,0.161967246338883,0.701900749512203,0.179251548458911,0.0621384272767388,0.249275805638531,-0.262103755289438,0.147762170088926,0.0447982955753392,0.211656078522067,-0.0502643541378585
"22",2,"RF_MAE",0.11358597239141,0.0376336583950011,0.193993964841696,0.572355466190117,0.165441969486648,0.054369305416555,0.233172265538925,-0.104303851031001,0.138146723102544,0.0416660472750357,0.204122628032846,0.0231689918381135
"23",2,"NN1_MSE",0.179805288700121,0.0751325177990459,0.274103115266948,0.146242700858348,0.261869199343265,0.121544287687374,0.348632023324556,-1.46870589822024,0.205284878650785,0.0747414994205682,0.273388916052879,-0.752261589600528
"24",2,"NN1_MAE",0.176129634614359,0.0766935376882005,0.276935981209016,0.128504281283011,0.229312444266938,0.091714976490597,0.302844805949511,-0.862837881775563,0.194348483255726,0.0648342624801781,0.254625730200579,-0.519993426875661
"25",2,"NN2_MSE",0.181073328502848,0.0754905008543329,0.274755347271592,0.142174813139775,0.254292582861864,0.112547027260551,0.335480293401193,-1.28596107074918,0.207143362421975,0.0760477270743078,0.27576752360332,-0.782885173053711
"26",2,"NN2_MAE",0.17741684465538,0.0776741536526156,0.278700831811847,0.117361196214126,0.215216172453914,0.0819079537554304,0.286195656423067,-0.663645839673525,0.1846399920252,0.0606535006268379,0.246279314248757,-0.421978422257501
"27",2,"NN3_MSE",0.180571232322649,0.0757194583684024,0.275171688893321,0.139573088153624,0.244280402711759,0.105786639714383,0.325248581417941,-1.14864973405843,0.19750017568456,0.0702733151055774,0.265091144902234,-0.647508168661538
"28",2,"NN3_MAE",0.17733899728189,0.0777348306882186,0.278809667494186,0.116671701657656,0.206242946483002,0.0754216887557335,0.27463009441016,-0.531902250839816,0.196677353258062,0.0652473889352621,0.255435684537737,-0.529678884412688
"29",2,"NN4_MSE",0.178124040842345,0.0757834293054755,0.275287902577421,0.138846163832983,0.238325586489447,0.10099518239334,0.317797392049306,-1.05132966106616,0.185323137489042,0.0634354471973501,0.251863945806759,-0.487199191945299
"30",2,"NN4_MAE",0.178381592693196,0.0771054401640505,0.277678663501628,0.12382368817109,0.2205324200643,0.0850063894092487,0.291558552282811,-0.726578672794499,0.195636801905022,0.0665174775042471,0.257909824365508,-0.559455212584805
